ID,area_name,item_name,year,period,periodName,latest,value,footnotes
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2022,M01,January,118.318,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M11,November,115.891,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M09,September,113.380,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M07,July,113.748,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M05,May,110.250,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M03,March,104.426,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2021,M01,January,106.067,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M11,November,104.478,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M09,September,102.981,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M07,July,103.246,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M05,May,101.768,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M03,March,101.708,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2020,M01,January,101.653,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M11,November,101.232,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M09,September,102.020,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M07,July,102.044,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M05,May,101.277,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M03,March,103.116,[{}]
CUURS49CSAD,"Riverside-San Bernardino-Ontario, CA",Durables,2019,M01,January,102.454,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M11,November,112.090,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M09,September,109.864,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M07,July,110.068,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M05,May,110.146,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M03,March,109.256,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2022,M01,January,107.829,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M11,November,109.221,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M09,September,109.805,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M07,July,109.439,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M05,May,107.417,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M03,March,107.351,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2021,M01,January,107.433,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M11,November,108.483,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M09,September,106.771,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M07,July,106.717,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M05,May,105.837,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M03,March,105.182,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2020,M01,January,104.746,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M11,November,104.536,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M09,September,105.604,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M07,July,105.592,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M05,May,103.586,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M03,March,103.917,[{}]
CUURS49CSAE,"Riverside-San Bernardino-Ontario, CA",Education and communication,2019,M01,January,102.602,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M11,November,129.009,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M09,September,129.109,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M07,July,126.916,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M05,May,123.584,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M03,March,121.186,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2022,M01,January,119.208,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M11,November,117.759,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M09,September,116.213,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M07,July,114.876,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M05,May,113.154,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M03,March,112.067,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2021,M01,January,112.682,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M11,November,111.702,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M09,September,111.604,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M07,July,110.783,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M05,May,110.430,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M03,March,106.700,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2020,M01,January,106.468,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M11,November,103.959,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M09,September,104.565,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M07,July,103.941,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M05,May,103.160,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M03,March,103.091,[{}]
CUURS49CSAF,"Riverside-San Bernardino-Ontario, CA",Food and beverages,2019,M01,January,102.901,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M11,November,121.104,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M09,September,121.329,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M07,July,118.616,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M05,May,119.457,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M03,March,116.006,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2022,M01,January,117.350,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M11,November,116.024,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M09,September,115.833,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M07,July,114.563,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M05,May,111.350,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M03,March,112.105,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2021,M01,January,110.704,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M11,November,109.019,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M09,September,109.131,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M07,July,107.798,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M05,May,106.982,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M03,March,108.452,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2020,M01,January,107.738,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M11,November,106.336,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M09,September,105.500,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M07,July,105.894,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M05,May,106.566,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M03,March,107.097,[{}]
CUURS49CSAG,"Riverside-San Bernardino-Ontario, CA",Other goods and services,2019,M01,January,103.108,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M11,November,128.223,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M09,September,125.939,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M07,July,124.904,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M05,May,123.566,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M03,March,122.103,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2022,M01,January,121.077,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M11,November,118.562,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M09,September,116.848,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M07,July,115.204,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M05,May,114.461,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M03,March,113.082,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2021,M01,January,112.236,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M11,November,111.284,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M09,September,110.550,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M07,July,110.441,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M05,May,110.788,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M03,March,109.955,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2020,M01,January,109.886,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M11,November,107.678,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M09,September,107.048,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M07,July,106.527,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M05,May,106.073,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M03,March,105.321,[{}]
CUURS49CSAH,"Riverside-San Bernardino-Ontario, CA",Housing,2019,M01,January,104.690,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M11,November,120.732,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M09,September,121.709,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M07,July,117.527,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M05,May,115.886,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M03,March,115.863,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2022,M01,January,113.919,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M11,November,112.330,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M09,September,111.558,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M07,July,111.171,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M05,May,111.334,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M03,March,111.606,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2021,M01,January,109.847,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M11,November,109.482,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M09,September,109.610,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M07,July,110.356,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M05,May,108.070,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M03,March,107.539,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2020,M01,January,105.768,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M11,November,104.906,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M09,September,104.586,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M07,July,103.777,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M05,May,102.416,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M03,March,101.665,[{}]
CUURS49CSAM,"Riverside-San Bernardino-Ontario, CA",Medical care,2019,M01,January,100.838,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M11,November,131.226,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M09,September,132.948,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M07,July,134.049,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M05,May,132.171,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M03,March,129.484,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2022,M01,January,120.827,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M11,November,118.932,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M09,September,117.167,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M07,July,115.272,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M05,May,113.210,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M03,March,111.119,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2021,M01,January,107.882,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M11,November,105.624,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M09,September,107.446,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M07,July,105.002,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M05,May,102.962,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M03,March,104.496,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2020,M01,January,105.367,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M11,November,106.092,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M09,September,106.618,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M07,July,105.820,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M05,May,107.445,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M03,March,103.968,[{}]
CUURS49CSAN,"Riverside-San Bernardino-Ontario, CA",Nondurables,2019,M01,January,103.327,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M11,November,107.934,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M09,September,107.578,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M07,July,105.453,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M05,May,106.500,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M03,March,105.156,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2022,M01,January,102.241,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M11,November,101.853,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M09,September,99.851,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M07,July,104.158,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M05,May,105.388,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M03,March,101.313,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2021,M01,January,103.310,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M11,November,105.481,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M09,September,102.647,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M07,July,103.275,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M05,May,102.827,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M03,March,101.545,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2020,M01,January,99.300,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M11,November,101.749,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M09,September,101.354,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M07,July,100.590,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M05,May,101.502,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M03,March,102.147,[{}]
CUURS49CSAR,"Riverside-San Bernardino-Ontario, CA",Recreation,2019,M01,January,102.618,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M11,November,125.707,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M09,September,123.674,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M07,July,122.563,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M05,May,121.527,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M03,March,120.235,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2022,M01,January,118.282,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M11,November,116.723,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M09,September,115.277,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M07,July,114.594,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M05,May,113.743,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M03,March,112.085,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2021,M01,January,110.837,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M11,November,110.576,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M09,September,109.428,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M07,July,109.486,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M05,May,109.405,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M03,March,109.210,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2020,M01,January,108.834,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M11,November,107.603,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M09,September,106.981,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M07,July,106.384,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M05,May,105.977,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M03,March,105.358,[{}]
CUURS49CSAS,"Riverside-San Bernardino-Ontario, CA",Services,2019,M01,January,104.532,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M11,November,135.501,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M09,September,136.420,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M07,July,142.425,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M05,May,141.408,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M03,March,138.274,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2022,M01,January,128.460,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M11,November,127.108,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M09,September,122.634,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M07,July,123.234,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M05,May,118.258,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M03,March,110.237,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2021,M01,January,103.615,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M11,November,101.899,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M09,September,100.858,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M07,July,100.702,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M05,May,96.278,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M03,March,103.961,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2020,M01,January,106.672,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M11,November,111.540,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M09,September,108.799,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M07,July,108.664,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M05,May,112.441,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M03,March,106.459,[{}]
CUURS49CSAT,"Riverside-San Bernardino-Ontario, CA",Transportation,2019,M01,January,104.622,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M12,December,125.508,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M10,October,128.105,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M08,August,130.052,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M06,June,130.485,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M04,April,130.787,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2022,M02,February,135.405,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M12,December,127.079,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M10,October,129.504,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M08,August,135.178,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M06,June,133.292,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M04,April,125.187,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2021,M02,February,124.238,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M12,December,123.089,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M10,October,126.898,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M08,August,128.329,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M06,June,123.056,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M04,April,118.257,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2020,M02,February,124.623,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M12,December,125.011,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M10,October,126.699,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M08,August,128.469,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M06,June,130.110,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M04,April,130.313,[{}]
CUURS49DSAA,Seattle-Tacoma-Bellevue WA,Apparel,2019,M02,February,131.351,[{}]
CUURS49DSAC,Seattle-Tacoma-Bellevue WA,Commodities,2022,M12,December,239.014,[{}]
CUURS49DSAC,Seattle-Tacoma-Bellevue WA,Commodities,2022,M10,October,243.628,[{}]
CUURS49DSAC,Seattle-Tacoma-Bellevue WA,Commodities,2022,M08,August,243.877,[{}]
CUURS49DSAC,Seattle-Tacoma-Bellevue WA,Commodities,2022,M06,June,242.855,[{}]
